Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s)
Mon Jun 27 15:27:14 UTC 2022,-95,-10,-64,0,0,0,2405885,0.0
Mon Jun 27 15:27:17 UTC 2022,-96,-9,-70,0,0,0,2407088,0.0032187566189737847
Mon Jun 27 15:27:20 UTC 2022,-95,-10,-62,0,0,0,2407643,0.0014675756003604244
Mon Jun 27 15:27:24 UTC 2022,-93,-8,-64,0,0,0,2407643,0.0
Mon Jun 27 15:27:27 UTC 2022,-94,-8,-62,0,0,0,2407643,0.0
Mon Jun 27 15:27:30 UTC 2022,-94,-8,-65,0,0,0,2407643,0.0
Mon Jun 27 15:27:33 UTC 2022,-93,-8,-65,0,0,0,2407643,0.0
Mon Jun 27 15:27:36 UTC 2022,-94,-8,-67,0,0,0,2408533,0.0023137134697800536
Mon Jun 27 15:27:39 UTC 2022,-94,-9,-67,0,0,0,2408533,0.0
Mon Jun 27 15:27:42 UTC 2022,-93,-8,-65,0,0,0,2408533,0.0
Mon Jun 27 15:27:45 UTC 2022,-94,-8,-66,0,0,0,2408533,0.0
Mon Jun 27 15:27:48 UTC 2022,-95,-8,-67,0,0,0,2409736,0.0031638274458653574
Mon Jun 27 15:27:51 UTC 2022,-95,-9,-68,0,0,0,2410110,0.0009676793192706599
Mon Jun 27 15:27:54 UTC 2022,-96,-8,-68,0,0,0,2410110,0.0
Mon Jun 27 15:27:57 UTC 2022,-95,-9,-67,0,0,0,2410110,0.0
Mon Jun 27 15:28:00 UTC 2022,-94,-7,-68,0,0,0,2410110,0.0
Mon Jun 27 15:28:03 UTC 2022,-95,-7,-68,0,0,0,2410110,0.0
Mon Jun 27 15:28:06 UTC 2022,-94,-9,-64,0,0,0,2410110,0.0
Mon Jun 27 15:28:09 UTC 2022,-94,-7,-67,0,0,0,2410110,0.0
Mon Jun 27 15:28:12 UTC 2022,-96,-9,-62,0,0,0,2412550,0.006437007809917694
Mon Jun 27 15:28:15 UTC 2022,-94,-8,-66,0,0,0,2413492,0.00251264608674139
Mon Jun 27 15:28:18 UTC 2022,-95,-9,-64,0,0,0,2415068,0.0040085392568804815
Mon Jun 27 15:28:21 UTC 2022,-93,-9,-65,0,0,0,2415068,0.0
Mon Jun 27 15:28:25 UTC 2022,-92,-11,-59,0,0,0,2415068,0.0
Mon Jun 27 15:28:28 UTC 2022,-93,-9,-63,0,0,0,2415068,0.0
Mon Jun 27 15:28:31 UTC 2022,-95,-8,-65,0,0,0,2415068,0.0
Mon Jun 27 15:28:34 UTC 2022,-95,-9,-66,0,0,0,2415068,0.0
Mon Jun 27 15:28:37 UTC 2022,-94,-10,-63,0,0,0,2415068,0.0
Mon Jun 27 15:28:40 UTC 2022,-93,-7,-66,0,0,0,2415068,0.0
Mon Jun 27 15:28:43 UTC 2022,-93,-12,-60,0,0,0,2415068,0.0
Mon Jun 27 15:28:46 UTC 2022,-94,-10,-62,0,0,0,2415068,0.0
Mon Jun 27 15:28:49 UTC 2022,-94,-9,-64,0,0,0,2415917,0.0022225619620968706
Mon Jun 27 15:28:52 UTC 2022,-96,-10,-67,0,0,0,2421024,0.013373627235954786
Mon Jun 27 15:28:55 UTC 2022,-94,-10,-60,0,0,0,2424713,0.009913322229533098
Mon Jun 27 15:28:58 UTC 2022,-94,-7,-66,0,0,0,2424713,0.0
Mon Jun 27 15:29:01 UTC 2022,-92,-7,-64,0,0,0,2424713,0.0
Mon Jun 27 15:29:04 UTC 2022,-92,-8,-62,0,0,0,2424713,0.0
Mon Jun 27 15:29:07 UTC 2022,-95,-11,-63,0,0,0,2424713,0.0
Mon Jun 27 15:29:10 UTC 2022,-95,-9,-64,0,0,0,2428002,0.008655455180877087
Mon Jun 27 15:29:13 UTC 2022,-95,-10,-63,0,0,0,2428002,0.0
Mon Jun 27 15:29:16 UTC 2022,-95,-9,-64,0,0,0,2431018,0.008004174402530947
Mon Jun 27 15:29:20 UTC 2022,-95,-9,-62,-109,-13,-95,2433071,0.00507963902381837
Mon Jun 27 15:29:23 UTC 2022,-95,-8,-67,-109,-13,-95,2436133,0.00796468900389484
Mon Jun 27 15:29:26 UTC 2022,-95,-8,-67,-117,-20,-96,2436133,0.0
Mon Jun 27 15:29:29 UTC 2022,-94,-8,-67,-116,-20,-95,2436133,0.0
Mon Jun 27 15:29:32 UTC 2022,-93,-11,-59,-114,-18,-95,2436185,0.00013863294032226753
Mon Jun 27 15:29:35 UTC 2022,-93,-10,-65,-116,-20,-95,2437125,0.0024323585208679494
Mon Jun 27 15:29:38 UTC 2022,-92,-12,-58,-118,-20,-96,2437125,0.0
Mon Jun 27 15:29:41 UTC 2022,-92,-8,-64,-117,-20,-95,2437177,0.00013764942707694076
Mon Jun 27 15:29:44 UTC 2022,-92,-8,-64,-109,-13,-95,2437177,0.0
Mon Jun 27 15:29:47 UTC 2022,-93,-8,-64,-118,-20,-95,2437177,0.0
Mon Jun 27 15:29:50 UTC 2022,-90,-9,-60,-115,-19,-95,2442186,0.013255776626519326
Mon Jun 27 15:29:53 UTC 2022,-90,-8,-63,-113,-17,-95,2442366,0.00047100575773241244
Mon Jun 27 15:29:56 UTC 2022,-90,-9,-61,-109,-14,-95,2442366,0.0
Mon Jun 27 15:29:59 UTC 2022,-90,-10,-62,-120,-20,-96,2442366,0.0
Mon Jun 27 15:30:02 UTC 2022,-90,-12,-59,-116,-19,-96,2442418,0.00013591554009959343
Mon Jun 27 15:30:05 UTC 2022,-90,-9,-62,-110,-14,-96,2442418,0.0
Mon Jun 27 15:30:08 UTC 2022,-90,-8,-63,-116,-20,-95,2442561,0.00037752474777734
Mon Jun 27 15:30:11 UTC 2022,-90,-7,-63,-109,-13,-96,2442613,0.00013786572950725198
Mon Jun 27 15:30:14 UTC 2022,-90,-7,-63,-110,-13,-96,2446610,0.010420567875444873
Mon Jun 27 15:30:17 UTC 2022,-93,-8,-66,-115,-19,-96,2446610,0.0
Mon Jun 27 15:30:20 UTC 2022,-94,-8,-66,-109,-13,-95,2448440,0.00491461533131806
Mon Jun 27 15:30:23 UTC 2022,-93,-8,-65,-110,-13,-96,2448440,0.0
Mon Jun 27 15:30:26 UTC 2022,-89,-9,-61,-110,-14,-96,2448440,0.0
Mon Jun 27 15:30:29 UTC 2022,-90,-7,-63,-114,-19,-95,2448440,0.0
Mon Jun 27 15:30:32 UTC 2022,-92,-9,-61,0,0,0,2448492,0.00013790711230835144
Mon Jun 27 15:30:36 UTC 2022,-92,-8,-64,0,0,0,2448492,0.0
Mon Jun 27 15:30:39 UTC 2022,-92,-9,-63,0,0,0,2448492,0.0
Mon Jun 27 15:30:42 UTC 2022,-94,-8,-65,0,0,0,2448544,0.00013819555153630542
Mon Jun 27 15:30:45 UTC 2022,-91,-8,-64,0,0,0,2448544,0.0
Mon Jun 27 15:30:48 UTC 2022,-92,-8,-66,0,0,0,2450120,0.004183105113225829
Mon Jun 27 15:30:51 UTC 2022,-94,-9,-65,0,0,0,2450120,0.0
Mon Jun 27 15:30:54 UTC 2022,-93,-8,-62,0,0,0,2451062,0.002508927812040916
Mon Jun 27 15:30:57 UTC 2022,-93,-8,-65,0,0,0,2453643,0.006808734052918388
Mon Jun 27 15:31:00 UTC 2022,-94,-9,-60,0,0,0,2453643,0.0
Mon Jun 27 15:31:03 UTC 2022,-92,-11,-57,0,0,0,2453695,0.00013751845358802458
Mon Jun 27 15:31:06 UTC 2022,-92,-7,-65,0,0,0,2453875,0.00047156236092638423
Mon Jun 27 15:31:09 UTC 2022,-89,-8,-60,0,0,0,2454018,0.0003802682105682946
Mon Jun 27 15:31:12 UTC 2022,-88,-8,-61,0,0,0,2454018,0.0
Mon Jun 27 15:31:15 UTC 2022,-88,-8,-58,0,0,0,2454018,0.0
Mon Jun 27 15:31:18 UTC 2022,-93,-9,-66,0,0,0,2457190,0.008423869562494794
Mon Jun 27 15:31:21 UTC 2022,-92,-8,-65,0,0,0,2457190,0.0
Mon Jun 27 15:31:24 UTC 2022,-92,-8,-65,0,0,0,2457190,0.0
Mon Jun 27 15:31:27 UTC 2022,-90,-7,-63,0,0,0,2457190,0.0
Mon Jun 27 15:31:30 UTC 2022,-91,-8,-64,0,0,0,0,-6.59490833523187
Mon Jun 27 15:31:33 UTC 2022,-93,-8,-65,0,0,0,2460112,6.430521712207342
Mon Jun 27 15:31:36 UTC 2022,-92,-7,-66,0,0,0,2460112,0.0
Mon Jun 27 15:31:39 UTC 2022,-92,-7,-64,0,0,0,2460112,0.0
Mon Jun 27 15:31:42 UTC 2022,-89,-8,-61,0,0,0,2460112,0.0
Mon Jun 27 15:31:45 UTC 2022,-95,-8,-68,0,0,0,2460112,0.0
Mon Jun 27 15:31:48 UTC 2022,-95,-9,-64,0,0,0,2461747,0.004281830837711006
Mon Jun 27 15:31:51 UTC 2022,-94,-8,-65,0,0,0,2461747,0.0
Mon Jun 27 15:31:55 UTC 2022,-93,-10,-65,0,0,0,2461747,0.0
Mon Jun 27 15:31:58 UTC 2022,-93,-12,-61,0,0,0,2461747,0.0
Mon Jun 27 15:32:01 UTC 2022,-95,-12,-65,0,0,0,2462122,0.000976483483033238
Mon Jun 27 15:32:04 UTC 2022,-94,-11,-63,0,0,0,2462122,0.0
Mon Jun 27 15:32:07 UTC 2022,-95,-8,-67,0,0,0,2462122,0.0
Mon Jun 27 15:32:10 UTC 2022,-94,-7,-66,0,0,0,2462122,0.0
Mon Jun 27 15:32:13 UTC 2022,-93,-7,-66,0,0,0,2462918,0.002101277968354524
Mon Jun 27 15:32:16 UTC 2022,-92,-9,-59,0,0,0,2465119,0.005819003136191366
Mon Jun 27 15:32:19 UTC 2022,-93,-7,-65,0,0,0,2466699,0.004231313364351694
Mon Jun 27 15:32:22 UTC 2022,-94,-7,-66,0,0,0,2466699,0.0
Mon Jun 27 15:32:25 UTC 2022,-89,-8,-62,0,0,0,2466699,0.0
Mon Jun 27 15:32:28 UTC 2022,-93,-7,-65,0,0,0,2466699,0.0
Mon Jun 27 15:32:31 UTC 2022,-94,-8,-66,0,0,0,2466699,0.0
Mon Jun 27 15:32:34 UTC 2022,-92,-9,-62,0,0,0,2466699,0.0
Mon Jun 27 15:32:37 UTC 2022,-93,-10,-63,0,0,0,2466699,0.0
Mon Jun 27 15:32:40 UTC 2022,-93,-9,-65,0,0,0,2466699,0.0
Mon Jun 27 15:32:43 UTC 2022,-93,-8,-65,0,0,0,2466699,0.0
Mon Jun 27 15:32:46 UTC 2022,-92,-8,-65,0,0,0,2466699,0.0
Mon Jun 27 15:32:49 UTC 2022,-93,-7,-65,0,0,0,2466759,0.00015939989224216067
Mon Jun 27 15:32:53 UTC 2022,-94,-8,-66,0,0,0,2475557,0.023473387308924145
Mon Jun 27 15:32:56 UTC 2022,-92,-8,-59,0,0,0,2476678,0.0028290832964201966
Mon Jun 27 15:32:59 UTC 2022,-95,-9,-66,0,0,0,2476678,0.0
Mon Jun 27 15:33:02 UTC 2022,-92,-7,-64,0,0,0,2476678,0.0
Mon Jun 27 15:33:05 UTC 2022,-90,-8,-61,0,0,0,2476678,0.0
Mon Jun 27 15:33:08 UTC 2022,-95,-9,-64,0,0,0,2479266,0.006772605579288283
Mon Jun 27 15:33:11 UTC 2022,-94,-7,-67,0,0,0,2479266,0.0
Mon Jun 27 15:33:14 UTC 2022,-94,-9,-66,0,0,0,2479266,0.0
Mon Jun 27 15:33:17 UTC 2022,-94,-8,-66,0,0,0,2479266,0.0
Mon Jun 27 15:33:20 UTC 2022,-95,-9,-64,0,0,0,2480658,0.003661012016629223
Mon Jun 27 15:33:23 UTC 2022,-92,-7,-64,0,0,0,2480658,0.0
Mon Jun 27 15:33:26 UTC 2022,-93,-9,-61,0,0,0,2480658,0.0
Mon Jun 27 15:33:29 UTC 2022,-94,-9,-63,0,0,0,2480658,0.0
Mon Jun 27 15:33:32 UTC 2022,-93,-8,-65,0,0,0,2480658,0.0
Mon Jun 27 15:33:35 UTC 2022,-94,-9,-65,0,0,0,2481599,0.0024938250136472685
Mon Jun 27 15:33:38 UTC 2022,-94,-9,-65,0,0,0,2481599,0.0
Mon Jun 27 15:33:41 UTC 2022,-95,-9,-62,0,0,0,2481599,0.0
Mon Jun 27 15:33:44 UTC 2022,-93,-9,-63,0,0,0,2483223,0.004144601554903768
Mon Jun 27 15:33:47 UTC 2022,-93,-10,-62,0,0,0,2483366,0.000377630707921505
Mon Jun 27 15:33:50 UTC 2022,-93,-8,-64,0,0,0,2484941,0.0040877308390365515
Mon Jun 27 15:33:53 UTC 2022,-93,-9,-63,0,0,0,2484941,0.0
Mon Jun 27 15:33:56 UTC 2022,-89,-8,-61,0,0,0,2484941,0.0
Mon Jun 27 15:33:59 UTC 2022,-93,-9,-65,0,0,0,2486915,0.005142273193970844
Mon Jun 27 15:34:02 UTC 2022,-92,-8,-65,0,0,0,2486915,0.0
Mon Jun 27 15:34:05 UTC 2022,-92,-10,-61,0,0,0,2486915,0.0
Mon Jun 27 15:34:08 UTC 2022,-92,-13,-60,0,0,0,2486915,0.0
Mon Jun 27 15:34:12 UTC 2022,-93,-7,-64,0,0,0,2486915,0.0
Mon Jun 27 15:34:15 UTC 2022,-93,-9,-65,0,0,0,2487854,0.0024221346215227025
Mon Jun 27 15:34:18 UTC 2022,-94,-9,-64,0,0,0,2489692,0.0048721651551881465
Mon Jun 27 15:34:21 UTC 2022,-94,-8,-70,0,0,0,2489692,0.0
Mon Jun 27 15:34:24 UTC 2022,-93,-9,-60,0,0,0,2489831,0.0003695733385179518
Mon Jun 27 15:34:27 UTC 2022,-94,-10,-67,0,0,0,2489831,0.0
Mon Jun 27 15:34:30 UTC 2022,-91,-8,-64,0,0,0,2489831,0.0
Mon Jun 27 15:34:33 UTC 2022,-93,-8,-66,0,0,0,2489831,0.0
Mon Jun 27 15:34:36 UTC 2022,-93,-8,-63,0,0,0,2489831,0.0
Mon Jun 27 15:34:39 UTC 2022,-94,-8,-64,0,0,0,2492064,0.005811269757700606
Mon Jun 27 15:34:42 UTC 2022,-93,-10,-60,0,0,0,2492064,0.0
Mon Jun 27 15:34:45 UTC 2022,-95,-9,-67,0,0,0,2492207,0.0003808031875134398
Mon Jun 27 15:34:48 UTC 2022,-95,-8,-67,0,0,0,2492207,0.0
Mon Jun 27 15:34:51 UTC 2022,-95,-9,-66,0,0,0,2493780,0.004177215154283192
Mon Jun 27 15:34:54 UTC 2022,-95,-8,-67,0,0,0,2494670,0.002365525071763364
Mon Jun 27 15:34:57 UTC 2022,-95,-9,-64,0,0,0,2494670,0.0
Mon Jun 27 15:35:00 UTC 2022,-92,-7,-64,0,0,0,2494670,0.0
Mon Jun 27 15:35:03 UTC 2022,-93,-7,-66,0,0,0,2494670,0.0
Mon Jun 27 15:35:06 UTC 2022,-94,-9,-64,0,0,0,2494670,0.0
Mon Jun 27 15:35:09 UTC 2022,-94,-13,-59,0,0,0,2494670,0.0
Mon Jun 27 15:35:12 UTC 2022,-93,-9,-64,0,0,0,2494670,0.0
Mon Jun 27 15:35:15 UTC 2022,-93,-9,-63,0,0,0,2494670,0.0
Mon Jun 27 15:35:18 UTC 2022,-93,-8,-67,0,0,0,2496305,0.004339336382454482
Mon Jun 27 15:35:22 UTC 2022,-93,-8,-64,0,0,0,2496305,0.0
Mon Jun 27 15:35:25 UTC 2022,-94,-9,-67,0,0,0,2498641,0.006125824376308232
Mon Jun 27 15:35:27 UTC 2022,-94,-10,-66,0,0,0,2498703,0.0001658308800897531
Mon Jun 27 15:35:30 UTC 2022,-95,-8,-65,0,0,0,2498703,0.0
Mon Jun 27 15:35:33 UTC 2022,-95,-10,-64,0,0,0,2499641,0.0025403416606306554
Mon Jun 27 15:35:36 UTC 2022,-92,-8,-67,0,0,0,2499641,0.0
Mon Jun 27 15:35:39 UTC 2022,-93,-8,-63,0,0,0,2499641,0.0
Mon Jun 27 15:35:43 UTC 2022,-97,-9,-69,0,0,0,2499784,0.00037794459978582833
Mon Jun 27 15:35:46 UTC 2022,-90,-8,-62,0,0,0,2499784,0.0
Mon Jun 27 15:35:49 UTC 2022,-91,-10,-65,0,0,0,2501785,0.005313859455633341
Mon Jun 27 15:35:52 UTC 2022,-93,-9,-63,0,0,0,2501785,0.0
Mon Jun 27 15:35:55 UTC 2022,-94,-11,-63,0,0,0,2501785,0.0
Mon Jun 27 15:35:58 UTC 2022,-94,-9,-66,0,0,0,2501785,0.0
Mon Jun 27 15:36:01 UTC 2022,-92,-9,-63,0,0,0,2501785,0.0
Mon Jun 27 15:36:04 UTC 2022,-93,-12,-61,0,0,0,2501785,0.0
Mon Jun 27 15:36:07 UTC 2022,-96,-9,-65,0,0,0,2504014,0.005864070955609713
Mon Jun 27 15:36:10 UTC 2022,-94,-9,-62,0,0,0,2504014,0.0
Mon Jun 27 15:36:13 UTC 2022,-95,-9,-65,0,0,0,2504955,0.002487494114253992
Mon Jun 27 15:36:16 UTC 2022,-95,-10,-62,0,0,0,2504955,0.0
Mon Jun 27 15:36:19 UTC 2022,-93,-9,-68,0,0,0,2508810,0.010399878554240193
Mon Jun 27 15:36:22 UTC 2022,-94,-11,-62,0,0,0,2508810,0.0
Mon Jun 27 15:36:25 UTC 2022,-93,-10,-63,0,0,0,2508810,0.0
Mon Jun 27 15:36:28 UTC 2022,-94,-11,-65,0,0,0,2508810,0.0
Mon Jun 27 15:36:31 UTC 2022,-93,-13,-60,0,0,0,2508810,0.0
Mon Jun 27 15:36:34 UTC 2022,-92,-12,-59,0,0,0,2508810,0.0
Mon Jun 27 15:36:37 UTC 2022,-93,-11,-61,0,0,0,2509081,0.0007158312650233921
Mon Jun 27 15:36:40 UTC 2022,-94,-12,-62,0,0,0,2509081,0.0
Mon Jun 27 15:36:43 UTC 2022,-94,-9,-64,0,0,0,2509081,0.0
Mon Jun 27 15:36:46 UTC 2022,-92,-10,-63,0,0,0,2509081,0.0
Mon Jun 27 15:36:49 UTC 2022,-94,-10,-61,0,0,0,2510785,0.0044900266616737
Mon Jun 27 15:36:52 UTC 2022,-93,-13,-60,0,0,0,2513431,0.00697370285606354
Mon Jun 27 15:36:56 UTC 2022,-93,-8,-65,0,0,0,2514373,0.002474428829399462
Mon Jun 27 15:36:59 UTC 2022,-95,-8,-67,0,0,0,2514373,0.0
Mon Jun 27 15:37:02 UTC 2022,-90,-9,-60,-121,-20,-95,2514373,0.0
Mon Jun 27 15:37:05 UTC 2022,-90,-10,-63,-113,-17,-95,2514373,0.0
Mon Jun 27 15:37:08 UTC 2022,-90,-8,-62,-117,-20,-96,2514373,0.0
Mon Jun 27 15:37:11 UTC 2022,-91,-8,-62,-108,-12,-95,2514373,0.0
Mon Jun 27 15:37:14 UTC 2022,-95,-10,-64,0,0,0,2514373,0.0
Mon Jun 27 15:37:17 UTC 2022,-94,-11,-61,0,0,0,2514373,0.0
Mon Jun 27 15:37:20 UTC 2022,-96,-8,-66,0,0,0,2515894,0.0037731400359567718
Mon Jun 27 15:37:23 UTC 2022,-96,-10,-69,0,0,0,2515894,0.0
Mon Jun 27 15:37:26 UTC 2022,-95,-9,-67,0,0,0,2515894,0.0
Mon Jun 27 15:37:29 UTC 2022,-93,-10,-62,0,0,0,2515894,0.0
Mon Jun 27 15:37:32 UTC 2022,-94,-12,-60,0,0,0,2515894,0.0
Mon Jun 27 15:37:35 UTC 2022,-95,-8,-66,0,0,0,2516837,0.0025017866650081976
Mon Jun 27 15:37:38 UTC 2022,-94,-11,-60,0,0,0,2516837,0.0
Mon Jun 27 15:37:41 UTC 2022,-94,-8,-67,0,0,0,2516837,0.0
Mon Jun 27 15:37:44 UTC 2022,-94,-11,-60,0,0,0,2519397,0.006879338729530807
Mon Jun 27 15:37:47 UTC 2022,-94,-8,-66,0,0,0,2519397,0.0
Mon Jun 27 15:37:50 UTC 2022,-94,-8,-67,0,0,0,2520977,0.004185251643848445
Mon Jun 27 15:37:53 UTC 2022,-96,-8,-68,0,0,0,2520977,0.0
Mon Jun 27 15:37:56 UTC 2022,-91,-10,-59,0,0,0,2520977,0.0
Mon Jun 27 15:37:59 UTC 2022,-93,-8,-66,0,0,0,2520977,0.0
Mon Jun 27 15:38:02 UTC 2022,-93,-8,-65,0,0,0,2520977,0.0
Mon Jun 27 15:38:05 UTC 2022,-93,-7,-65,0,0,0,2520977,0.0
Mon Jun 27 15:38:08 UTC 2022,-91,-8,-64,0,0,0,2520977,0.0
Mon Jun 27 15:38:11 UTC 2022,-93,-11,-60,0,0,0,2520977,0.0
Mon Jun 27 15:38:14 UTC 2022,-95,-9,-65,0,0,0,2521919,0.002510596339814318
Mon Jun 27 15:38:17 UTC 2022,-95,-7,-66,0,0,0,2521919,0.0
Mon Jun 27 15:38:20 UTC 2022,-96,-8,-65,0,0,0,2528051,0.01568252532053531
Mon Jun 27 15:38:23 UTC 2022,-96,-8,-64,0,0,0,2528231,0.00047810601965801085
Mon Jun 27 15:38:26 UTC 2022,-96,-9,-64,0,0,0,2528231,0.0
Mon Jun 27 15:38:30 UTC 2022,-95,-8,-65,0,0,0,2531366,0.008276433843417065
Mon Jun 27 15:38:33 UTC 2022,-94,-7,-67,0,0,0,2531366,0.0
Mon Jun 27 15:38:36 UTC 2022,-95,-7,-68,0,0,0,2531366,0.0
Mon Jun 27 15:38:39 UTC 2022,-93,-7,-66,0,0,0,2531366,0.0
Mon Jun 27 15:38:42 UTC 2022,-91,-9,-62,0,0,0,2531366,0.0
Mon Jun 27 15:38:45 UTC 2022,-92,-8,-64,0,0,0,2531366,0.0
Mon Jun 27 15:38:48 UTC 2022,-92,-9,-61,0,0,0,2533193,0.004830714653080522
Mon Jun 27 15:38:51 UTC 2022,-94,-9,-66,0,0,0,2533261,0.00017914511014904502
Mon Jun 27 15:38:54 UTC 2022,-94,-9,-64,0,0,0,2534202,0.0024213976956133903
Mon Jun 27 15:38:57 UTC 2022,-95,-7,-67,0,0,0,2534202,0.0
Mon Jun 27 15:39:00 UTC 2022,-93,-8,-61,-109,-14,-95,2534202,0.0
Mon Jun 27 15:39:03 UTC 2022,-91,-8,-64,-114,-18,-95,2534202,0.0
Mon Jun 27 15:39:06 UTC 2022,-92,-7,-65,-118,-20,-95,2534202,0.0
Mon Jun 27 15:39:09 UTC 2022,-94,-8,-67,-115,-19,-95,2536537,0.006146365507659363
Mon Jun 27 15:39:12 UTC 2022,-96,-7,-67,-119,-20,-95,2536537,0.0
Mon Jun 27 15:39:15 UTC 2022,-95,-8,-66,-118,-20,-96,2536537,0.0
Mon Jun 27 15:39:18 UTC 2022,-95,-9,-65,-111,-15,-96,2538140,0.004218068426273249
Mon Jun 27 15:39:21 UTC 2022,-91,-7,-64,-116,-20,-95,2538140,0.0
Mon Jun 27 15:39:24 UTC 2022,-90,-9,-61,-118,-20,-95,2538227,0.00022989889605454203
Mon Jun 27 15:39:27 UTC 2022,-91,-9,-58,-110,-13,-96,2538227,0.0
Mon Jun 27 15:39:30 UTC 2022,-92,-7,-65,-117,-20,-95,2538227,0.0
Mon Jun 27 15:39:33 UTC 2022,-92,-9,-64,-111,-14,-96,2539169,0.0024777169309323464
Mon Jun 27 15:39:36 UTC 2022,-92,-9,-63,-118,-20,-95,2539169,0.0
Mon Jun 27 15:39:40 UTC 2022,-91,-7,-64,-111,-16,-95,2539169,0.0
Mon Jun 27 15:39:43 UTC 2022,-93,-9,-63,-114,-19,-95,2541499,0.005961416614696372
Mon Jun 27 15:39:46 UTC 2022,-94,-9,-66,-116,-20,-95,2541499,0.0
Mon Jun 27 15:39:49 UTC 2022,-94,-8,-67,-110,-13,-96,2542889,0.00368078536180977
Mon Jun 27 15:39:52 UTC 2022,-95,-8,-68,-109,-13,-96,2542889,0.0
Mon Jun 27 15:39:55 UTC 2022,-94,-10,-67,-109,-13,-95,2542889,0.0
Mon Jun 27 15:39:58 UTC 2022,-94,-11,-62,-114,-18,-96,2542889,0.0
Mon Jun 27 15:40:01 UTC 2022,-93,-10,-62,0,0,0,2542889,0.0
Mon Jun 27 15:40:04 UTC 2022,-93,-7,-65,0,0,0,2542889,0.0
Mon Jun 27 15:40:07 UTC 2022,-92,-8,-63,0,0,0,2542889,0.0
Mon Jun 27 15:40:10 UTC 2022,-95,-12,-61,0,0,0,2542889,0.0
Mon Jun 27 15:40:13 UTC 2022,-94,-13,-60,0,0,0,2543832,0.0024180225342870726
Mon Jun 27 15:40:16 UTC 2022,-93,-8,-65,0,0,0,2543832,0.0
Mon Jun 27 15:40:19 UTC 2022,-93,-9,-65,0,0,0,2547514,0.009756288913152288
Mon Jun 27 15:40:22 UTC 2022,-94,-8,-65,0,0,0,2547514,0.0
Mon Jun 27 15:40:25 UTC 2022,-93,-9,-64,0,0,0,2547514,0.0
Mon Jun 27 15:40:28 UTC 2022,-94,-9,-66,0,0,0,2547514,0.0
Mon Jun 27 15:40:31 UTC 2022,-95,-12,-61,0,0,0,2547514,0.0
Mon Jun 27 15:40:34 UTC 2022,-94,-10,-63,0,0,0,2547514,0.0
Mon Jun 27 15:40:37 UTC 2022,-94,-12,-61,0,0,0,2547514,0.0
Mon Jun 27 15:40:40 UTC 2022,-94,-9,-64,0,0,0,2547514,0.0
Mon Jun 27 15:40:43 UTC 2022,-94,-12,-59,0,0,0,2547514,0.0
Mon Jun 27 15:40:47 UTC 2022,-93,-9,-65,0,0,0,2547514,0.0
Mon Jun 27 15:40:50 UTC 2022,-94,-8,-61,0,0,0,2549028,0.003971083342237073
Mon Jun 27 15:40:53 UTC 2022,-92,-8,-65,0,0,0,2549028,0.0
Mon Jun 27 15:40:56 UTC 2022,-93,-8,-64,-116,-20,-95,2549970,0.0024567865580568224
Mon Jun 27 15:40:59 UTC 2022,-93,-10,-59,-109,-13,-95,2551642,0.004364529202694353
Mon Jun 27 15:41:02 UTC 2022,-93,-8,-66,-119,-20,-95,2552081,0.0011545808632718194
Mon Jun 27 15:41:05 UTC 2022,-94,-9,-61,-110,-14,-96,2552081,0.0
Mon Jun 27 15:41:08 UTC 2022,-95,-10,-67,-109,-14,-95,2552081,0.0
Mon Jun 27 15:41:11 UTC 2022,-94,-7,-67,0,0,0,2552081,0.0
Mon Jun 27 15:41:14 UTC 2022,-94,-9,-64,0,0,0,2552081,0.0
Mon Jun 27 15:41:17 UTC 2022,-95,-10,-63,0,0,0,2552081,0.0
Mon Jun 27 15:41:20 UTC 2022,-93,-8,-65,0,0,0,2555003,0.007708359342088109
Mon Jun 27 15:41:23 UTC 2022,-94,-10,-59,0,0,0,2555003,0.0
Mon Jun 27 15:41:26 UTC 2022,-94,-9,-65,0,0,0,2555003,0.0
Mon Jun 27 15:41:29 UTC 2022,-95,-8,-63,0,0,0,2555003,0.0
Mon Jun 27 15:41:32 UTC 2022,-94,-11,-63,0,0,0,2555003,0.0
Mon Jun 27 15:41:35 UTC 2022,-95,-9,-61,0,0,0,2555943,0.002490263227250811
Mon Jun 27 15:41:38 UTC 2022,-95,-8,-68,0,0,0,2555943,0.0
Mon Jun 27 15:41:41 UTC 2022,-94,-8,-65,0,0,0,2558087,0.005785758059088381
Mon Jun 27 15:41:44 UTC 2022,-95,-8,-67,0,0,0,2558087,0.0
Mon Jun 27 15:41:47 UTC 2022,-95,-7,-67,0,0,0,2558087,0.0
Mon Jun 27 15:41:50 UTC 2022,-95,-8,-66,0,0,0,2559722,0.004391776651652911
Mon Jun 27 15:41:53 UTC 2022,-94,-9,-63,0,0,0,2559722,0.0
Mon Jun 27 15:41:56 UTC 2022,-93,-10,-61,0,0,0,2559722,0.0
Mon Jun 27 15:41:59 UTC 2022,-94,-8,-66,0,0,0,2559722,0.0
Mon Jun 27 15:42:02 UTC 2022,-94,-9,-63,0,0,0,2559722,0.0
Mon Jun 27 15:42:05 UTC 2022,-94,-12,-61,0,0,0,2559722,0.0
